id,createdAt,closed,dateLastActivity,idList,name,points,desc,idMembers,membersFullName,labels,due,shortUrl,url,pos,idBoard,idShort,shortLink,subscribed,badges,idLabels,stickers,descData,idAttachementCover,attachments
"5e7506b1e20abd2d4c45e0b7","Fri Mar 20 2020 14:08:49 GMT-0400 (Eastern Daylight Time)","false","2020-03-26T05:56:02.048Z","Sprint 2 Done","Web Interface - Add Listeners to Search Page","","On the search results page, when Anwyn clicks on a mitigation that is displayed, a listener needs to exist to populate the right side of the screen with the full mitigation.
One also needs to be created so that when the page loads, it populates the left side of the screen with the data from the search entered on the index page.

","TM","Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/Kzp346eg","https://trello.com/c/Kzp346eg/107-web-interface-add-listeners-to-search-page","741375","5e31d8cddb572e685106c6b2","107","Kzp346eg","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41cccd8420d11663c780fb","Mon Feb 10 2020 16:36:13 GMT-0500 (Eastern Standard Time)","false","2020-03-26T06:33:50.189Z","Sprint 2 Done","Web Interface - General Multicategory Search Page","","Upon completing a general search, Katina is left with potentially hundreds of results to parse through to find the result she desires.  However, she can click to refine her search, thus allowing her to select from a series of dropdown menus of category, Operating System, and Type of Mitigation to narrow her search down to all the closest results.  The search should properly update and filter 95% of the time

REf: Section Tally

Acceptance Criteria-
There is a field for every category we may need to search by
Adding paremeters narrows down the search results
Page notifies if a parameter results in no results","","","Value: Medium,Difficulty: 3","","https://trello.com/c/AREbYht4","https://trello.com/c/AREbYht4/47-web-interface-general-multicategory-search-page","743423","5e31d8cddb572e685106c6b2","47","AREbYht4","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e7506bebc7c12886deae161","Fri Mar 20 2020 14:09:02 GMT-0400 (Eastern Daylight Time)","false","2020-03-26T05:56:04.281Z","Sprint 2 Done","Web Interface - Add Listeners to Create Page","","When Melody is on the create mitigation page, various information needs to be collected and stored, to be sent to the database.  As she fills in fields, listeners must exist to collect that data and put it in the database as needed.  This should always work properly.

Acceptance Criteria -
These Listeners exist
Create new Mitigation button actually does something when clicked.","TM","Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/Op95KGQD","https://trello.com/c/Op95KGQD/108-web-interface-add-listeners-to-create-page","745471","5e31d8cddb572e685106c6b2","108","Op95KGQD","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41c65eeb10615237f90f63","Mon Feb 10 2020 16:08:46 GMT-0500 (Eastern Standard Time)","false","2020-03-26T04:18:49.116Z","Sprint 2 Done","Search Bar - Should lookup without case sensitivity","","When Alicia types a mitigation in any of the search bars, it should not matter whether she types 'Administrative' or 'administrative'. Nine out of ten times, the same information about the administrative control should appear no matter what was typed in the search bar. 

Acceptance Criteria:  
-When the user searches for a Physical Category, they should be able to get the same results whether they type; 'physical', 'Physical', and 'PHySical'.","TM","Theresa Morris","Value: Medium,Difficulty: 1","","https://trello.com/c/wTGxMfdu","https://trello.com/c/wTGxMfdu/34-search-bar-should-lookup-without-case-sensitivity","753663","5e31d8cddb572e685106c6b2","34","wTGxMfdu","false","","5e31dd80d4da4e1ea78d8f41,5e31ddd72f2cc5719eda9476","","[object Object]","",""
"5e6ae26a98ac651f76df7383","Thu Mar 12 2020 21:31:22 GMT-0400 (Eastern Daylight Time)","false","2020-03-27T21:37:41.494Z","Sprint 2 Done","DB - Adding: Author","","Once Dave has finished writing his mitigation he adds his name to the author section and it adds it to the database. The Procedure adds an author to the database consisting of first name and last name of the author.

Acceptance Criteria:
- Procedure to add author to the database.
- Checks to ensure old data is not overwritten.","G","glenna29","Difficulty: 2,Value: Medium","","https://trello.com/c/irTZK8v0","https://trello.com/c/irTZK8v0/102-db-adding-author","786431","5e31d8cddb572e685106c6b2","102","irTZK8v0","false","","5e31d8cdaf988c41f2e83b26,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5e7506d26d7c7e48b701f328","Fri Mar 20 2020 14:09:22 GMT-0400 (Eastern Daylight Time)","false","2020-03-26T05:12:12.208Z","Sprint 2 Done","Web Interface - Add Listeners to index page","","On the index page, there are two possibilities - A field on the left to search in the mitigation database, and a button on the right to create a new mitigation.  When Anwyn either enters something in the field and hits enter (or otherwise submits the data), it needs to redirect to the search results page.  If she clicks on the 'Create new Mitigation' button, it needs to take her to the create new mitigation page.  In order to do this, there need to be listeners for both of these events, so as to actually capture the action and handle it properly.

Acceptance Criteria - 
LIstener set up to take user from index to search results
listener set up to take user from index to create new","TM","Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/gY6h92Kt","https://trello.com/c/gY6h92Kt/109-web-interface-add-listeners-to-index-page","819199","5e31d8cddb572e685106c6b2","109","gY6h92Kt","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e6adee50b1b1460c1049fd6","Thu Mar 12 2020 21:16:21 GMT-0400 (Eastern Daylight Time)","false","2020-03-27T21:36:13.912Z","Sprint 2 Done","DB - Forking: New Author","","Darren want to expand upon a mitigation in the repository. A procedure allows Darren to use the mitigation as a parent of the new mitigation that is being added to the database. Then Darren can add the new mitigation as an extension of the previous mitigation.

Acceptance Criteria:
- Creates a new mitigation from a preexisting mitigation
- Uses the parent id as the fork id","G, MB","glenna29, Michael Burke","Difficulty: 8,Value: Medium","","https://trello.com/c/7crcuKPG","https://trello.com/c/7crcuKPG/96-db-forking-new-author","851967","5e31d8cddb572e685106c6b2","96","7crcuKPG","false","","5e31d8cdaf988c41f2e83b20,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5e72792ee9d7b1538ba6fc79","Wed Mar 18 2020 15:40:30 GMT-0400 (Eastern Daylight Time)","false","2020-03-27T21:37:19.845Z","Sprint 2 Done","DB - Searching: by Security Controls, Detailed","","When Lisa want to find a mitigation, she detailed all aspects of the mitigation. A Procedure will search for a mitigation that returns a detailed view of mitigation.
It returns the mitigation title, description, created & modified date/times. Also it returns the system name and version as well as the security control type and category and the author.
Acceptance Criteria:
- must return all of the details of the mitigation","G","glenna29","Difficulty: 5,Value: Medium","","https://trello.com/c/ZC4oSolB","https://trello.com/c/ZC4oSolB/106-db-searching-by-security-controls-detailed","983039","5e31d8cddb572e685106c6b2","106","ZC4oSolB","false","","5e31d8cdaf988c41f2e83b1e,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5e72791b292ece1b0a41b919","Wed Mar 18 2020 15:40:11 GMT-0400 (Eastern Daylight Time)","false","2020-03-27T21:37:29.192Z","Sprint 2 Done","DB - Searching: by Detailed","","When Megan is search a mitigation she only puts the tile or just a type and/or category the mitigation falls under. The Procedure will search for a mitigation and it will return the mitigation title, description, and security control 
Acceptance Criteria:
- returns just the title, description and security controls
- will be in alphabetical order","G","glenna29","Difficulty: 5,Value: Medium","","https://trello.com/c/zcP3mcTT","https://trello.com/c/zcP3mcTT/105-db-searching-by-detailed","1048575","5e31d8cddb572e685106c6b2","105","zcP3mcTT","false","","5e31d8cdaf988c41f2e83b1e,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5e6f9dc81b4c2987f0b9816d","Mon Mar 16 2020 11:39:52 GMT-0400 (Eastern Daylight Time)","false","2020-03-27T21:36:34.945Z","Sprint 2 Done","DB -Searching: by Title","","When Doug wants to search for mitigation he types in the title of a mitigation that he is looking for.  A procedure will take the title and find other mitigations with similar title and matching titles. It will return all mitigations that match the requirements.

Acceptance criteria:
-  Find title that match the search
-  Finds similar titles to the one that was search
-  Orders the titles in alphabetical order","G","glenna29","Difficulty: 5,Value: Medium","","https://trello.com/c/gheQIQzP","https://trello.com/c/gheQIQzP/104-db-searching-by-title","1114111","5e31d8cddb572e685106c6b2","104","gheQIQzP","false","","5e31d8cdaf988c41f2e83b1e,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5e8e18505090d46d734c4455","Wed Apr 08 2020 14:30:40 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T20:36:23.423Z","Sprint 3 Done","DB - Procedure Search By Mitigation ID","","As a developer, Jeff needs a way to search mitigation's by their id number in order to let the user select a mitigation to manage, and fork. Also this is used to construct the right hand of screen. The procedure takes a mitigation id as an input parameter and selects only the mitigation with a matching id number. It then returns the mitigation information and the associated system, controls, and author of the table.

Acceptance Criteria:
- Allows the searching of mitigations by their id numbers
- Returns only matching result.
- Returns associated data to mitigation searched.","G, MB","glenna29, Michael Burke","Difficulty: 3,Value: High","","https://trello.com/c/H56sb07E","https://trello.com/c/H56sb07E/119-db-procedure-search-by-mitigation-id","145600","5e31d8cddb572e685106c6b2","119","H56sb07E","false","","5e31d8cdaf988c41f2e83b1d,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e41c3a2a678b225f2be18da","Mon Feb 10 2020 15:57:06 GMT-0500 (Eastern Standard Time)","false","2020-04-09T16:55:16.474Z","Sprint 3 Done","Adding - The user then clicks the add button to send it to the list with branching paths (i.e. database)","","Once Mike has finish writing his mitigation, he should be able to click on a button titled 'Add to Database'. This button should successfully add all of the information about his mitigation to a database of existing mitigations.
Acceptance Criteria: 
- Once added it displays a confirmation message to tell the user that it has been added
- The site should return the user to the main page after the confirmation message has been displayed.
- Database is updated with new information.","KS, TM","stansfiek0, Theresa Morris","Value: High,Difficulty: 8","","https://trello.com/c/ZZqFE5vA","https://trello.com/c/ZZqFE5vA/18-adding-the-user-then-clicks-the-add-button-to-send-it-to-the-list-with-branching-paths-ie-database","291200","5e31d8cddb572e685106c6b2","18","ZZqFE5vA","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e41c375d3234a62f562ebfb","Mon Feb 10 2020 15:56:21 GMT-0500 (Eastern Standard Time)","false","2020-04-08T19:38:01.080Z","Sprint 3 Done","Web Interface - Ability to fork","","Kirome, a security professional, is entering a mitigation for a known vulnerability.  However, her mitigation and conditions are slightly different than the ones entered in the system - this necessitates making a copy of the existing record to edit as required for the needs of the system she is using.  This would function by bringing the user to the create new mitigation page, but with the fields pre-populated with the information from the mitigation that is being forked from.  She can then edit the fields before submitting it to the mitigation database.  

Acceptance Criteria
Ability to fork off a new mitigation
new mitigation is properly linked to the originating one in the database
When user is directed to the create new mitigation page, the fields are pre-populated with the information from the originating mitigation.
","KS","stansfiek0","Value: Medium,Difficulty: 8","","https://trello.com/c/NuNi9DT4","https://trello.com/c/NuNi9DT4/17-web-interface-ability-to-fork","582400","5e31d8cddb572e685106c6b2","17","NuNi9DT4","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e42d9881d77f91402bf348f","Tue Feb 11 2020 11:42:48 GMT-0500 (Eastern Standard Time)","false","2020-04-08T18:17:40.920Z","Sprint 3 Done","Adding - Description of Mitigation","","As a Junior Developer, Anakin then needs to add a thorough description of the steps needed to for the mitigation solution. There should be a section to add a description defining the steps and actions the user needs to take, that can handle descriptions of all lengths under 500 characters in length. This allows for future developers to easily read the steps for that particular mitigation.

Acceptance Criteria:
- Section to add description to the mitigation
-  Adds the description/steps for the mitigation.","KS, TM","stansfiek0, Theresa Morris","Difficulty: 3,Value: Medium","","https://trello.com/c/V5a2wVsX","https://trello.com/c/V5a2wVsX/60-adding-description-of-mitigation","1164800","5e31d8cddb572e685106c6b2","60","V5a2wVsX","false","","5e31d8cdaf988c41f2e83b1d,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5e42d95dce7ab75eb13246bb","Tue Feb 11 2020 11:42:05 GMT-0500 (Eastern Standard Time)","false","2020-04-08T19:37:58.413Z","Sprint 3 Done","Adding - What Operating System","","As a Developer, Kassandra needs to define which OS the mitigation occurred on if applicable. This should be done after adding category, type, and then the title of the mitigation and correspond to that data. The OS should be added without failing, unless the OS entered is over the maximum 75 allowed characters for the OS.

Acceptance Criteria:
- Section to add new OS.
- Adds the OS, of the previously entered data.
- OS entered doesn't exceed length reqs.","KS, TM","stansfiek0, Theresa Morris","Value: Low,Difficulty: 3","","https://trello.com/c/lSLONa6C","https://trello.com/c/lSLONa6C/59-adding-what-operating-system","1223040","5e31d8cddb572e685106c6b2","59","lSLONa6C","false","","5e31dda454c6f545022349e5,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e41c9f628334b07ce14cd8e","Mon Feb 10 2020 16:24:06 GMT-0500 (Eastern Standard Time)","false","2020-04-08T19:54:09.527Z","Sprint 3 Done","Adding -  the users logs the what operation system the mitigation is for","","Once user Mike enters the title mitigation, he is then prompted to answer which operating system he is using.  Mike should be able to use a text box to put which operating system he found the risk on and is trying to write a mitigation for. 
Acceptance Criteria:
- The Operating System is displayed clearly, so the users can easily find his/hers OS for the mitigation.","KS","stansfiek0","Value: Medium,Difficulty: 2","","https://trello.com/c/ygZ3caAJ","https://trello.com/c/ygZ3caAJ/43-adding-the-users-logs-the-what-operation-system-the-mitigation-is-for","1310400","5e31d8cddb572e685106c6b2","43","ygZ3caAJ","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e42d923bc287a8715e09955","Tue Feb 11 2020 11:41:07 GMT-0500 (Eastern Standard Time)","false","2020-04-08T18:17:36.563Z","Sprint 3 Done","Adding - Title/name of Mitigation","","Developer Kenobi then adds the mitigation title/name that corresponds to the category and type he previously entered into the section corresponding to adding the new type and category. The title/name should be entered without failing, unless the title exceeds the maximum 75 characters allowed for a title/name.

Acceptance Criteria:
- Section to add Mitigation title corresponding to entered type/cat.
- Adds Title to DB.
- Title doesn't exceed maximum character length reqs.","KS, TM","stansfiek0, Theresa Morris","Value: Low,Difficulty: 3","","https://trello.com/c/L5b20fCQ","https://trello.com/c/L5b20fCQ/58-adding-title-name-of-mitigation","1397760","5e31d8cddb572e685106c6b2","58","L5b20fCQ","false","","5e31dda454c6f545022349e5,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e41c5b463caf003f12acf15","Mon Feb 10 2020 16:05:56 GMT-0500 (Eastern Standard Time)","false","2020-04-02T18:12:43.687Z","Sprint 3 Done","Adding - the user press the 'add to a database' button","","As an experienced programmer, Mike wants to add a new cyber security mitigation to a list of another pre-existing mitigations. To do this he should be able to press an 'add to database' button that will correctly add the information to a database.
Acceptance Criteria:
- The user should be able to successfully press a button that sends the user to add new mitigation page.","TM","Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/LF6TM7R2","https://trello.com/c/LF6TM7R2/30-adding-the-user-press-the-add-to-a-database-button","1863680","5e31d8cddb572e685106c6b2","30","LF6TM7R2","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41c6d9a28a1a897edf896f","Mon Feb 10 2020 16:10:49 GMT-0500 (Eastern Standard Time)","false","2020-04-08T19:56:15.251Z","Sprint 3 Done","Adding - The user then adds a detail description of the mitigation they would like to add the list of mitigations","","When user Eric logs in mitigation, he should then add a description of his mitigation to a text box so the future users can have more details as to what Eric is inputting. Every time the user comes to this page, 9 out of 10 times the large text box will be there for them. 
Acceptance Criteria: 
-The description is displayed in a way so users can easily read and understand the details of the mitigation. ","KS","stansfiek0","Value: High,Difficulty: 2","","https://trello.com/c/vCSyxw9n","https://trello.com/c/vCSyxw9n/37-adding-the-user-then-adds-a-detail-description-of-the-mitigation-they-would-like-to-add-the-list-of-mitigations","2093056","5e31d8cddb572e685106c6b2","37","vCSyxw9n","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e41c500c3b44603401586ba","Mon Feb 10 2020 16:02:56 GMT-0500 (Eastern Standard Time)","false","2020-04-08T19:56:47.650Z","Sprint 3 Done","Adding - The user, after selecting the type and category, adds the title to their specific mitigation","","After user Mike selects the category that his mitigation is in, times he should be able to add a title to his mitigation that gives other users a clear and concise description on what his mitigation is trying to achieve. 
Acceptance Criteria:
- The title is clear and understandable to all users","KS","stansfiek0","Value: High,Difficulty: 2","","https://trello.com/c/ihkxUFpR","https://trello.com/c/ihkxUFpR/25-adding-the-user-after-selecting-the-type-and-category-adds-the-title-to-their-specific-mitigation","2207744","5e31d8cddb572e685106c6b2","25","ihkxUFpR","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e42da0d2ac200387caa7726","Tue Feb 11 2020 11:45:01 GMT-0500 (Eastern Standard Time)","false","2020-04-02T18:12:53.282Z","Sprint 3 Done","Adding - New Mitigation Add Button","","As a Developer, Zeus as added the type, category, title, OS, and description in the appropriate sections then should have a button to add all this information to the database. This button should add all the previously entered data to the database 9/10 times.

Acceptance Criteria:
- Button when pressed adds all data to the DB.
- The data integrity is kept.","TM","Theresa Morris","Value: Medium,Difficulty: 8","","https://trello.com/c/D6Y2ayNw","https://trello.com/c/D6Y2ayNw/62-adding-new-mitigation-add-button","2322432","5e31d8cddb572e685106c6b2","62","D6Y2ayNw","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e695424cda02214461c9445","Wed Mar 11 2020 17:12:04 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T14:46:47.518Z","Sprint 3 Done","Web Interface - Login link at top of screen","","When user David wants to log into the web page in order to create a mitigation, he should be able to click on a link on the top of the screen which allows him to log in. The link should be on the top right hand side of the screen and should take David to the log in screen. 
Acceptance Criteria: 
-Link on the top right on the screen that says 'Log in'
-The link successfully brings the user to the log in page. ","TM","Theresa Morris","Value: High,Difficulty: 1","","https://trello.com/c/UvdYPHxz","https://trello.com/c/UvdYPHxz/92-web-interface-login-link-at-top-of-screen","2551808","5e31d8cddb572e685106c6b2","92","UvdYPHxz","false","","5e31d8cdaf988c41f2e83b25,5e31ddd72f2cc5719eda9476","","[object Object]","",""
"5e69532c50204c2f5c4a8359","Wed Mar 11 2020 17:07:56 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T14:46:53.250Z","Sprint 3 Done","Web Interface - Login before create Mitigation","","User Sam wants to create a mitigation. However, each mitigation is linked to a user, so before creating the mitigation he must log in to his account. To log in, he must go to the login page and enter his credentials in order to successfully create the mitigation that he wished to. 
Acceptance Criteria: 
-A login page that allows the users to enter their credentials
-That login page successfully authenticating whether or not the user is in the system, thus allowing them to either create the mitigation or try to log in again. ","TM","Theresa Morris","Value: Medium,Difficulty: 3","","https://trello.com/c/LGwc96sM","https://trello.com/c/LGwc96sM/90-web-interface-login-before-create-mitigation","2609152","5e31d8cddb572e685106c6b2","90","LGwc96sM","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e69541a6eda232d970f2a46","Wed Mar 11 2020 17:11:54 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T14:46:59.196Z","Sprint 3 Done","Web Interface - If click create mitigation while not logged in, bring to login page","","User Eric wants to create a mitigation in the database, however he cannot do so unless logging in first. If Eric attempts to create a mitigation and he is not logged into the page as a user, he will immediately be directed to a page that allows him to log in. This is because when a user  creates a mitigation, the user that they are logged in as is tied to that mitigation, so the user must first log in. 
Acceptance Criteria:
-Users can not create a mitigation unless they are logged into an account.
-If they attempt to create a mitigation they will be sent to the login page. ","TM","Theresa Morris","Value: Medium,Difficulty: 1","","https://trello.com/c/1HRngnDF","https://trello.com/c/1HRngnDF/91-web-interface-if-click-create-mitigation-while-not-logged-in-bring-to-login-page","2637824","5e31d8cddb572e685106c6b2","91","1HRngnDF","false","","5e31dd80d4da4e1ea78d8f41,5e31ddd72f2cc5719eda9476","","[object Object]","",""
"5e7517d88f797125a6a61607","Fri Mar 20 2020 15:22:00 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T20:44:34.206Z","Sprint 3 Done","Web Interface - Login before editing","","User Andrew wants to edit a mitigation. However, each mitigation is linked to a user, so before edit the mitigation he must log in to his account to make sure the mitigation is actually his. To log in, he must go to the login page and enter his credentials in order to successfully edit the mitigation that he wished to. 
Acceptance Criteria: 
-A login page that allows the users to enter their credentials
-That login page successfully authenticating whether or not the user is in the system, thus allowing them to either edit the mitigation or try to log in again. ","TM","Theresa Morris","Difficulty: 3,Value: High","","https://trello.com/c/tQA359aP","https://trello.com/c/tQA359aP/110-web-interface-login-before-editing","2666496","5e31d8cddb572e685106c6b2","110","tQA359aP","false","","5e31d8cdaf988c41f2e83b1d,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e41c2a3ca8f656ca26db25b","Mon Feb 10 2020 15:52:51 GMT-0500 (Eastern Standard Time)","false","2020-04-02T18:13:03.284Z","Sprint 3 Done","Adding - Selecting one mitigation type","","When user Molly is directed to the 'add a new mitigation page', she has the option to select the type of mitigation she wants to add. The list should display all of the types that are in the system with details on what exactly the type is. 
Acceptance Criteria:
- The list of types are chosen from a drop down search box
- each type is detailed on exactly what they are","TM","Theresa Morris","Value: High,Difficulty: 3","","https://trello.com/c/nx7LvL5I","https://trello.com/c/nx7LvL5I/11-adding-selecting-one-mitigation-type","2781184","5e31d8cddb572e685106c6b2","11","nx7LvL5I","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e41c2dd0e066349d03d9acd","Mon Feb 10 2020 15:53:49 GMT-0500 (Eastern Standard Time)","false","2020-04-02T18:13:09.692Z","Sprint 3 Done","Adding - after selecting one type of mitigation, the user then selects one categories","","After user Alexis selects the type of mitigation she wants to add, a drop down menu will appear of the different categories of mitigation. 9 out of 10 times, Alexis should be able to move her mouse over the list of categories and be able to select which category she wants to add to her mitigation.  
Acceptance Criteria:
- The categories are selected from a drop down search box.
- Each category must be detailed .
-The user should be able to successfully click on the category. ","TM","Theresa Morris","Value: High,Difficulty: 3","","https://trello.com/c/9Mabvtq8","https://trello.com/c/9Mabvtq8/15-adding-after-selecting-one-type-of-mitigation-the-user-then-selects-one-categories","2846720","5e31d8cddb572e685106c6b2","15","9Mabvtq8","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e6ae29c210e454109ad4d50","Thu Mar 12 2020 21:32:12 GMT-0400 (Eastern Daylight Time)","false","2020-04-09T16:56:08.016Z","Sprint 3 Done","DB - Adding: Risk table","","Christopher's mitigation had its title, description, security controls, and systems have be successfully added to the database. Now the data has to be connect so when someone wants to find Christopher's mitigation it gets all the correct information. A procedure must add the id numbers of the newly added data to the risk table.

Acceptance Criteria:
 - The data was added to there respected tables successfully
 - The ids for the newly added data placed in the risk table ","G, MB","glenna29, Michael Burke","Difficulty: 1,Value: High","","https://trello.com/c/KnsQOo3z","https://trello.com/c/KnsQOo3z/103-db-adding-risk-table","2945024","5e31d8cddb572e685106c6b2","103","KnsQOo3z","false","","5e31ddd72f2cc5719eda9476,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e42d6a1f5493c8ae182aeab","Tue Feb 11 2020 11:30:25 GMT-0500 (Eastern Standard Time)","false","2020-04-09T16:56:12.952Z","Sprint 3 Done","Adding - New Category","","As a Developer, Tony needs to add a description to the new category defining the new category, when adding a new mitigation category. This allows that all future developers have a clear grasp of the new category added to the DB. This entered category should be put into the database 100% of the time, unless there is already the same category in the DB.

Acceptance Criteria:
- Section to add detailed description for future users.
- Clear description of a new Category.
- Does not allow the same category to be overwritten.","MB","Michael Burke","Value: Medium,Difficulty: 5","","https://trello.com/c/wy1HTXvP","https://trello.com/c/wy1HTXvP/56-adding-new-category","2957312","5e31d8cddb572e685106c6b2","56","wy1HTXvP","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e7e714cb113f215b91516e8","Fri Mar 27 2020 17:34:04 GMT-0400 (Eastern Daylight Time)","false","2020-04-09T16:56:17.598Z","Sprint 3 Done","DB - Editing a Mitigation: Author","","Andrew just added a new mitigation to the data base and notice that he either typed too quickly or one of the keys didn't work and his last name was misspelled. A procedure need to take a person first and/or last name and update the database.

Acceptance Criteria:
- Updates the person first and last name if need","MB, G","Michael Burke, glenna29","Value: High,Difficulty: 2","","https://trello.com/c/4lXoWISb","https://trello.com/c/4lXoWISb/114-db-editing-a-mitigation-author","2958848","5e31d8cddb572e685106c6b2","114","4lXoWISb","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e7fa41376079d4e002e7d39","Sat Mar 28 2020 15:22:59 GMT-0400 (Eastern Daylight Time)","false","2020-04-09T16:56:23.610Z","Sprint 3 Done","DB - Editing: Risk","","Glanville wants to most or all parts of a mitigation. She noticed that there were a few errors with wording, incorrect data, grammar/spelling, etc. A procedure would take all the data that needs to be changed and update accordingly. The date will show when Glanville updated the data.

Acceptance Criteria:
- Update most or all the data for the mitigation
- Editing a mitigation does not change the author but can change if need
- Shows a modified at date for the mitigation ","MB, G","Michael Burke, glenna29","Value: High,Difficulty: 5","","https://trello.com/c/vTq5It9x","https://trello.com/c/vTq5It9x/117-db-editing-risk","2959232","5e31d8cddb572e685106c6b2","117","vTq5It9x","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e7e5edf5579d17fc98064c7","Fri Mar 27 2020 16:15:27 GMT-0400 (Eastern Daylight Time)","false","2020-04-09T16:55:58.889Z","Sprint 3 Done","DB - Editing a Mitigation: Title and Description","","Elaine noticed that a mitigations title and description needs to be fixed. This could be either due to it not properly representing the risk that it is trying to mitigate, spelling/ grammar mistakes form the original author, or the mitigation being outdated. A procedure needs to be in place where Elaine can write a new title, a new description, or both.  Also should show when Elaine modified the mitigation.

Acceptance Criteria:
- Updates a title, description, or both
- Updates to show a modified at date","MB, G","Michael Burke, glenna29","Value: High,Difficulty: 2","","https://trello.com/c/woO9lCCm","https://trello.com/c/woO9lCCm/111-db-editing-a-mitigation-title-and-description","2959616","5e31d8cddb572e685106c6b2","111","woO9lCCm","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e7e70fa6eddd25544454100","Fri Mar 27 2020 17:32:42 GMT-0400 (Eastern Daylight Time)","false","2020-04-09T16:56:29.356Z","Sprint 3 Done","DB - Editing a Mitigation: System","","Sam sees that mitigation has wrong operating system and version number. Sam can either change the operating system, version number, or both depends on the situation. A procedure get the mitigation that needs to be edited, then updates what needs to changed. Shows a new modified date for the mitigation.

Acceptance Criteria:
- Updates OS, version, or both
- Updates the date it was modified","MB, G","Michael Burke, glenna29","Value: High,Difficulty: 2","","https://trello.com/c/vQhNZDpu","https://trello.com/c/vQhNZDpu/112-db-editing-a-mitigation-system","2960384","5e31d8cddb572e685106c6b2","112","vQhNZDpu","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e7e7117413fea137c260af4","Fri Mar 27 2020 17:33:11 GMT-0400 (Eastern Daylight Time)","false","2020-04-09T16:56:35.609Z","Sprint 3 Done","DB - Editing a Mitigation: Security Controls","","When Tommy is looking up mitigations he notices that a set of security controls are set incorrectly. Tommy wants to fix them because either the mitigation is label incorrectly or there are spelling/grammar mistakes. A procedure should data just one or both of the security controls and show a new modified at date.

Acceptance Criteria:
- Checks to see if either type or category needs to be updated
- Updates the type, category, or both
- Updates the modified at to the current date and time","MB, G","Michael Burke, glenna29","Difficulty: 2,Value: High","","https://trello.com/c/L9uojVJo","https://trello.com/c/L9uojVJo/113-db-editing-a-mitigation-security-controls","2963456","5e31d8cddb572e685106c6b2","113","L9uojVJo","false","","5e31d8cdaf988c41f2e83b26,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
